"territory","country","state_province","city","type","line","vendor","product","year","quarter","month","credit_limit","customer","quantity","sales"
"EMEA","Belgium","Not Available","Bruxelles","Shipped","Vintage Cars","Carousel DieCast Legends","1940 Ford Delivery Sedan","2004","QTR3","Jul","79900","Petit Auto","48","3985"
"EMEA","Belgium","Not Available","Bruxelles","Shipped","Vintage Cars","Exoto Designs","1904 Buick Runabout","2004","QTR1","Feb","79900","Petit Auto","39","3492"
"EMEA","Belgium","Not Available","Bruxelles","Shipped","Vintage Cars","Exoto Designs","1904 Buick Runabout","2004","QTR3","Jul","79900","Petit Auto","33","2346"
"EMEA","Belgium","Not Available","Bruxelles","Shipped","Vintage Cars","Exoto Designs","1941 Chevrolet Special Deluxe Cabriolet","2004","QTR3","Jul","79900","Petit Auto","50","4288"
"EMEA","Belgium","Not Available","Bruxelles","Shipped","Vintage Cars","Min Lin Diecast","1912 Ford Model T Delivery Wagon","2004","QTR3","Jul","79900","Petit Auto","27","2796"
"EMEA","Belgium","Not Available","Bruxelles","Shipped","Vintage Cars","Unimax Art Galleries","1903 Ford Model A","2004","QTR1","Feb","79900","Petit Auto","33","4417"
"EMEA","Belgium","Not Available","Bruxelles","Shipped","Vintage Cars","Unimax Art Galleries","1903 Ford Model A","2004","QTR3","Jul","79900","Petit Auto","40","5026"
"EMEA","Belgium","Not Available","Charleroi","Shipped","Classic Cars","Min Lin Diecast","1995 Honda Civic","2005","QTR1","Jan","23500","Royale Belge","34","4208"
"EMEA","Belgium","Not Available","Charleroi","Shipped","Classic Cars","Red Start Diecast","1999 Indy 500 Monte Carlo SS","2005","QTR1","Jan","23500","Royale Belge","49","6145"
"EMEA","Belgium","Not Available","Charleroi","Shipped","Classic Cars","Unimax Art Galleries","1992 Ferrari 360 Spider red","2005","QTR1","Jan","23500","Royale Belge","34","6276"
"EMEA","Belgium","Not Available","Charleroi","Shipped","Planes","Red Start Diecast","1980s Black Hawk Helicopter","2004","QTR4","Nov","23500","Royale Belge","41","5625"
"EMEA","Belgium","Not Available","Charleroi","Shipped","Ships","Min Lin Diecast","1999 Yamaha Speed Boat","2004","QTR4","Nov","23500","Royale Belge","28","2312"
"EMEA","Belgium","Not Available","Charleroi","Shipped","Trains","Gearbox Collectibles","1950's Chicago Surface Lines Streetcar","2003","QTR2","Apr","23500","Royale Belge","27","1711"
"EMEA","Belgium","Not Available","Charleroi","Shipped","Vintage Cars","Exoto Designs","1941 Chevrolet Special Deluxe Cabriolet","2004","QTR4","Nov","23500","Royale Belge","45","5526"
"EMEA","Belgium","Not Available","Charleroi","Shipped","Vintage Cars","Highway 66 Mini Classics","1928 Ford Phaeton Deluxe","2003","QTR3","Aug","23500","Royale Belge","20","1637"
"EMEA","Denmark","Not Available","Kobenhavn","Disputed","Classic Cars","Gearbox Collectibles","1948 Porsche Type 356 Roadster","2005","QTR2","Apr","83400","Danish Wholesale Imports","65","10469"
"EMEA","Denmark","Not Available","Kobenhavn","Disputed","Classic Cars","Highway 66 Mini Classics","1993 Mazda RX-7","2005","QTR2","Apr","83400","Danish Wholesale Imports","61","8375"
"EMEA","Denmark","Not Available","Kobenhavn","Disputed","Classic Cars","Min Lin Diecast","1995 Honda Civic","2005","QTR2","Apr","83400","Danish Wholesale Imports","48","7169"
"EMEA","Denmark","Not Available","Kobenhavn","Resolved","Planes","Gearbox Collectibles","P-51-D Mustang","2004","QTR4","Nov","83400","Danish Wholesale Imports","45","4782"
"EMEA","Denmark","Not Available","Kobenhavn","Resolved","Planes","Red Start Diecast","1980s Black Hawk Helicopter","2004","QTR4","Nov","83400","Danish Wholesale Imports","25","2805"
"EMEA","Denmark","Not Available","Kobenhavn","Resolved","Ships","Carousel DieCast Legends","The Titanic","2004","QTR4","Nov","83400","Danish Wholesale Imports","43","3440"
"EMEA","Denmark","Not Available","Kobenhavn","Resolved","Ships","Min Lin Diecast","1999 Yamaha Speed Boat","2004","QTR4","Nov","83400","Danish Wholesale Imports","25","1147"
"EMEA","Denmark","Not Available","Kobenhavn","Resolved","Ships","Red Start Diecast","The USS Constitution Ship","2004","QTR4","Nov","83400","Danish Wholesale Imports","21","2023"
"EMEA","Denmark","Not Available","Kobenhavn","Resolved","Ships","Studio M Art Models","The Mayflower","2004","QTR4","Nov","83400","Danish Wholesale Imports","20","3469"
"EMEA","Denmark","Not Available","Kobenhavn","Resolved","Ships","Unimax Art Galleries","Pont Yacht","2004","QTR4","Nov","83400","Danish Wholesale Imports","37","3209"
"EMEA","Denmark","Not Available","Kobenhavn","Resolved","Ships","Welly Diecast Productions","The Queen Mary","2004","QTR4","Nov","83400","Danish Wholesale Imports","37","3205"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Autoart Studio Design","1968 Ford Mustang","2004","QTR2","Apr","83400","Danish Wholesale Imports","28","5775"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Classic Metal Creations","1957 Corvette Convertible","2004","QTR2","Apr","83400","Danish Wholesale Imports","44","6351"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Classic Metal Creations","1961 Chevrolet Impala","2004","QTR2","Apr","83400","Danish Wholesale Imports","22","2063"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Gearbox Collectibles","1976 Ford Gran Torino","2004","QTR2","Apr","83400","Danish Wholesale Imports","49","6554"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Min Lin Diecast","1969 Dodge Super Bee","2004","QTR2","Apr","83400","Danish Wholesale Imports","41","3000"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Motor City Art Classics","1972 Alfa Romeo GTA","2003","QTR1","Feb","83400","Danish Wholesale Imports","50","7208"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Second Gear Diecast","1969 Ford Falcon","2003","QTR1","Feb","83400","Danish Wholesale Imports","29","4566"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Second Gear Diecast","2001 Ferrari Enzo","2003","QTR1","Feb","83400","Danish Wholesale Imports","41","8690"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Studio M Art Models","1970 Plymouth Hemi Cuda","2004","QTR2","Apr","83400","Danish Wholesale Imports","20","1484"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2004","QTR2","Apr","83400","Danish Wholesale Imports","29","3167"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Classic Cars","Welly Diecast Productions","1971 Alpine Renault 1600s","2004","QTR2","Apr","83400","Danish Wholesale Imports","47","2935"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Ships","Autoart Studio Design","The Schooner Bluenose","2003","QTR1","Feb","83400","Danish Wholesale Imports","41","2897"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Ships","Carousel DieCast Legends","18th century schooner","2003","QTR1","Feb","83400","Danish Wholesale Imports","43","6341"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Ships","Carousel DieCast Legends","The Titanic","2003","QTR1","Feb","83400","Danish Wholesale Imports","39","3164"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Ships","Red Start Diecast","The USS Constitution Ship","2003","QTR1","Feb","83400","Danish Wholesale Imports","31","2039"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Ships","Studio M Art Models","The Mayflower","2003","QTR1","Feb","83400","Danish Wholesale Imports","29","2034"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Ships","Unimax Art Galleries","Pont Yacht","2003","QTR1","Feb","83400","Danish Wholesale Imports","25","1420"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Ships","Welly Diecast Productions","The Queen Mary","2003","QTR1","Feb","83400","Danish Wholesale Imports","22","2556"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Trains","Carousel DieCast Legends","Collectable Wooden Train","2003","QTR1","Feb","83400","Danish Wholesale Imports","38","4330"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Vintage Cars","Carousel DieCast Legends","1940 Ford Delivery Sedan","2003","QTR1","Feb","83400","Danish Wholesale Imports","50","3984"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Vintage Cars","Exoto Designs","1904 Buick Runabout","2003","QTR1","Feb","83400","Danish Wholesale Imports","41","3383"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Vintage Cars","Min Lin Diecast","1912 Ford Model T Delivery Wagon","2003","QTR1","Feb","83400","Danish Wholesale Imports","44","3194"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Vintage Cars","Motor City Art Classics","1937 Lincoln Berline","2004","QTR2","Jun","83400","Danish Wholesale Imports","34","3249"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Vintage Cars","Studio M Art Models","1936 Mercedes-Benz 500K Special Roadster","2004","QTR2","Jun","83400","Danish Wholesale Imports","29","1501"
"EMEA","Denmark","Not Available","Kobenhavn","Shipped","Vintage Cars","Unimax Art Galleries","1903 Ford Model A","2003","QTR1","Feb","83400","Danish Wholesale Imports","22","3065"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Carousel DieCast Legends","1958 Chevy Corvette Limited Edition","2004","QTR4","Oct","120800","Heintze Collectables","39","1448"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Carousel DieCast Legends","1966 Shelby Cobra 427 S/C","2003","QTR4","Oct","120800","Heintze Collectables","23","1227"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Classic Metal Creations","1949 Jaguar XK 120","2003","QTR4","Oct","120800","Heintze Collectables","20","2145"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Classic Metal Creations","1965 Aston Martin DB5","2003","QTR4","Oct","120800","Heintze Collectables","43","6154"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Exoto Designs","1952 Citroen-15CV","2003","QTR4","Oct","120800","Heintze Collectables","25","2760"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Exoto Designs","1969 Chevrolet Camaro Z28","2003","QTR4","Oct","120800","Heintze Collectables","20","1541"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Exoto Designs","1992 Porsche Cayenne Turbo Silver","2004","QTR4","Oct","120800","Heintze Collectables","38","4000"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Gearbox Collectibles","1948 Porsche Type 356 Roadster","2003","QTR4","Oct","120800","Heintze Collectables","36","5544"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Gearbox Collectibles","1998 Chrysler Plymouth Prowler","2004","QTR4","Oct","120800","Heintze Collectables","42","5776"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Gearbox Collectibles","2002 Chevy Corvette","2003","QTR4","Oct","120800","Heintze Collectables","30","3148"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Highway 66 Mini Classics","1970 Dodge Coronet","2004","QTR4","Oct","120800","Heintze Collectables","44","2340"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Highway 66 Mini Classics","1993 Mazda RX-7","2003","QTR4","Oct","120800","Heintze Collectables","28","3765"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Min Lin Diecast","1970 Triumph Spitfire","2004","QTR4","Oct","120800","Heintze Collectables","29","4207"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Min Lin Diecast","1995 Honda Civic","2003","QTR4","Oct","120800","Heintze Collectables","48","6145"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Red Start Diecast","1999 Indy 500 Monte Carlo SS","2003","QTR4","Oct","120800","Heintze Collectables","23","3188"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Second Gear Diecast","1969 Ford Falcon","2004","QTR4","Oct","120800","Heintze Collectables","36","6914"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Second Gear Diecast","2001 Ferrari Enzo","2004","QTR4","Oct","120800","Heintze Collectables","38","7975"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Studio M Art Models","1957 Ford Thunderbird","2003","QTR4","Oct","120800","Heintze Collectables","25","2014"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Unimax Art Galleries","1970 Chevy Chevelle SS 454","2003","QTR4","Oct","120800","Heintze Collectables","37","2692"
"EMEA","Denmark","Not Available","Århus","Shipped","Classic Cars","Welly Diecast Productions","1969 Corvair Monza","2004","QTR4","Oct","120800","Heintze Collectables","46","6394"
"EMEA","Denmark","Not Available","Århus","Shipped","Ships","Studio M Art Models","The Mayflower","2004","QTR4","Oct","120800","Heintze Collectables","23","1753"
"EMEA","Denmark","Not Available","Århus","Shipped","Trains","Carousel DieCast Legends","Collectable Wooden Train","2004","QTR4","Oct","120800","Heintze Collectables","23","2482"
"EMEA","Denmark","Not Available","Århus","Shipped","Trains","Classic Metal Creations","1962 City of Detroit Streetcar","2004","QTR4","Oct","120800","Heintze Collectables","38","2337"
"EMEA","Denmark","Not Available","Århus","Shipped","Trains","Gearbox Collectibles","1950's Chicago Surface Lines Streetcar","2004","QTR4","Oct","120800","Heintze Collectables","35","2327"
"EMEA","Denmark","Not Available","Århus","Shipped","Trucks and Buses","Exoto Designs","1957 Chevy Pickup","2004","QTR4","Oct","120800","Heintze Collectables","45","6186"
"EMEA","Denmark","Not Available","Århus","Shipped","Trucks and Buses","Highway 66 Mini Classics","Diamond T620 Semi-Skirted Tanker","2004","QTR4","Oct","120800","Heintze Collectables","28","3403"
"EMEA","Denmark","Not Available","Århus","Shipped","Vintage Cars","Unimax Art Galleries","1903 Ford Model A","2004","QTR4","Oct","120800","Heintze Collectables","20","2732"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Autoart Studio Design","1968 Ford Mustang","2005","QTR1","Jan","98800","Suominen Souveniers","33","2818"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Carousel DieCast Legends","1958 Chevy Corvette Limited Edition","2003","QTR3","Aug","98800","Suominen Souveniers","21","891"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Classic Metal Creations","1956 Porsche 356A Coupe","2005","QTR1","Jan","98800","Suominen Souveniers","31","2932"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Classic Metal Creations","1957 Corvette Convertible","2005","QTR1","Jan","98800","Suominen Souveniers","28","1629"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Classic Metal Creations","1961 Chevrolet Impala","2005","QTR1","Jan","98800","Suominen Souveniers","43","5154"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Exoto Designs","1992 Porsche Cayenne Turbo Silver","2003","QTR3","Aug","98800","Suominen Souveniers","40","3785"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Gearbox Collectibles","1948 Porsche 356-A Roadster","2005","QTR1","Jan","98800","Suominen Souveniers","22","3687"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Gearbox Collectibles","1976 Ford Gran Torino","2005","QTR1","Jan","98800","Suominen Souveniers","24","4143"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Gearbox Collectibles","1998 Chrysler Plymouth Prowler","2003","QTR3","Aug","98800","Suominen Souveniers","39","5939"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Highway 66 Mini Classics","1970 Dodge Coronet","2003","QTR3","Aug","98800","Suominen Souveniers","20","1087"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Min Lin Diecast","1969 Dodge Super Bee","2005","QTR1","Jan","98800","Suominen Souveniers","46","2774"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Min Lin Diecast","1970 Triumph Spitfire","2004","QTR2","May","98800","Suominen Souveniers","48","6756"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Second Gear Diecast","1969 Ford Falcon","2004","QTR2","May","98800","Suominen Souveniers","27","4158"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Second Gear Diecast","2001 Ferrari Enzo","2004","QTR2","May","98800","Suominen Souveniers","44","10606"
"EMEA","Finland","Not Available","Espoo","Shipped","Classic Cars","Studio M Art Models","1970 Plymouth Hemi Cuda","2005","QTR1","Jan","98800","Suominen Souveniers","34","2775"
